5.433888786608533084e-02,7.902529003980940381e-02,-1.372952419994408202e-01,3.331096412950075303e-01,1.240078636308881294e-01,2.648828375336289565e-01,6.380873031613043533e-02,3.461912255922967030e-01,1.239341848450377093e-01,6.297940094431304925e-03,9.333858938130254468e-02,-1.332824771691866195e-01,9.435544003490219100e-02,1.563990239788934089e-01,5.399099464731173942e-02,-3.416175003750028805e-01
5.579192083580280376e-02,1.845097972120855467e-01,-6.281895271700721484e-02,3.035059163696183226e-01,1.085774432065985395e-01,3.088500972115513221e-01,1.388188968256522937e-01,3.288568663764938615e-01,1.342162696108095687e-01,3.540968646834299904e-03,5.049576538208368909e-02,-1.607741377995908494e-01,6.686354923866727473e-02,1.819057588522597357e-01,3.816805819624261714e-02,-3.459950370198122127e-01
1.069476045263441366e-01,1.075611909409985578e-01,-1.415947134139293462e-01,2.939115679879176768e-01,1.073212124508190896e-01,2.494236348206070597e-01,1.356954871615937697e-01,2.729675148542305974e-01,1.195321242616699114e-01,-7.809720436194297899e-02,1.910974865242928006e-02,-1.722439883876379085e-01,8.999751154782070772e-02,1.594029641781731510e-01,3.059673778443528641e-02,-3.446397846736306003e-01
6.424895055887268336e-02,1.518122262386126520e-01,-1.412065209843382518e-01,2.765319444543320460e-01,9.686206509856715163e-02,2.247395944284185099e-01,1.478337378638668875e-01,2.873656720011367183e-01,8.283820881686512760e-02,-4.399528252551393459e-02,6.635071080454048309e-02,-1.482546994409753849e-01,7.888326119160324335e-02,2.067586254028121462e-01,6.123935962166556640e-02,-3.357813349739802167e-01
9.591819761610501094e-02,1.181298971434269485e-01,1.538088235903133094e-02,2.630994683807807988e-01,9.452367228536517896e-02,2.583987274371749576e-01,1.036048498596280065e-01,3.344038673303720843e-01,1.388063138589698819e-01,1.003384620319554693e-01,1.183242283336042450e-01,-1.321733357115424112e-01,3.587684215551432271e-02,2.334520448933672387e-01,1.467764708259625128e-02,-3.642710427682953056e-01
9.076511600654663114e-02,1.223621302264585597e-01,-3.754007342262626057e-02,2.487016164770429194e-01,1.006613097853601424e-01,2.884903464646694227e-01,5.668131374762313407e-02,3.101060757978323923e-01,3.925786249328816480e-02,3.767369918794750278e-02,-7.895204609243344773e-02,-1.802463784242323563e-01,-2.425021029731638106e-02,1.967296492692012788e-01,9.507615799450239158e-02,-3.311292762965672432e-01
6.798037282883151455e-02,1.431135461630178851e-01,-4.555678285227941077e-02,2.557705874107742416e-01,1.593960820098756503e-01,2.199709624436836652e-01,9.965113835306729784e-02,3.612075814027067011e-01,1.343119185044714392e-01,-1.216035339430630163e-04,1.173118919579287656e-01,-1.258553601077850026e-01,1.152557393306596900e-01,2.463585933852942278e-01,7.744837285967573481e-02,-3.180574150757448093e-01
1.381972976766729644e-01,1.155966073326652882e-01,-1.282666675131807765e-01,2.322226873513175416e-01,1.523866336638019514e-01,3.097949817852816423e-01,1.472687668390025018e-01,3.400280439683026068e-01,9.918517118573447200e-02,-1.535466772836272670e-02,7.303653688005103117e-02,-1.589142123286351183e-01,6.230123210456332827e-02,2.493246935073462067e-01,-2.745120809564092351e-02,-2.897046096087059208e-01
1.064897787255589534e-01,2.077410172116917475e-01,-3.055643939552177973e-02,3.008976898215702245e-01,1.421844325914444485e-01,3.215901119143418918e-01,1.034597065724269793e-01,3.443733541299556777e-01,1.104049629079235095e-01,4.897898459382564462e-02,4.103960432946399811e-02,-1.818399552253558149e-01,1.919341570194726954e-02,2.454647025840197838e-01,-1.263789183513654331e-03,-3.391475900421637157e-01
5.629181452372591932e-02,1.681261782552739004e-01,-9.304973981514404191e-02,2.597962730343271742e-01,1.125150589135630458e-01,2.827745290941781620e-01,5.416381120670287624e-02,2.920964414200105663e-01,9.869142632535360393e-02,4.758169916277890654e-02,-2.380405695376094921e-02,-2.129526744504476876e-01,2.960498062344991271e-02,2.141750969889582579e-01,5.784524657369291556e-02,-3.324367718503564717e-01
4.699863746573433587e-02,1.958786971500912355e-01,-3.437603056585939940e-03,3.454541358614452440e-01,6.883781009378632521e-02,2.822248668735807264e-01,2.697318411329738264e-03,3.235750488534269165e-01,7.692982093875236349e-02,3.024681613779431344e-02,2.286079371152539147e-02,-8.518653335683071259e-02,5.416972450550372117e-03,2.147778909610409681e-01,-1.267011599842090414e-02,-3.381017137030303266e-01
7.586840638308414708e-02,1.294891458598313727e-01,-1.026710421548729518e-01,3.424814464283732485e-01,1.367390073817550400e-01,3.288043564493112747e-01,6.648619623352813868e-02,3.744664431181211617e-01,1.110657059372820860e-01,9.896973448512605409e-02,1.119930644459906921e-01,-7.974393432637547074e-02,7.433055340244076881e-02,2.478510333249243913e-01,-2.598897849509405195e-02,-2.484633281265764548e-01
8.350489172875746879e-02,1.451979815594748036e-01,-4.491479489198840769e-02,2.788647898912379186e-01,9.715095202962387155e-02,2.620879932886849839e-01,7.524442372082505714e-02,3.955485355934681979e-01,1.478304471811958398e-01,3.325508520930779005e-02,3.363531770773320329e-02,-1.524196366212619558e-01,7.467195417197579344e-02,2.932978966301545976e-01,3.268230524380175139e-02,-2.692122523284432023e-01
3.349148769127151953e-02,9.563607722754030593e-02,-5.295964867250986530e-02,2.719159876095122441e-01,9.816859538286584752e-02,2.149430421486105969e-01,6.321215349617101409e-02,3.519399640212522162e-01,8.248531472271009024e-02,1.646770401843252601e-02,1.497144561112621029e-02,-1.542010900365256565e-01,7.864601263832696199e-02,2.575672071714328326e-01,4.174438483604500649e-02,-3.097126330970705888e-01
5.175976208036910109e-02,1.126204079488652560e-01,-9.758538112716358404e-02,3.110795593959493899e-01,3.841484746166019815e-02,2.971076930867240229e-01,3.872156655405787490e-02,3.317763717628971487e-01,1.251075439107623144e-01,-1.625328776550152149e-02,-7.049400269285924225e-03,-1.360351173782074763e-01,3.401506441779629519e-02,1.554531896783645784e-01,-4.936304398769070928e-02,-2.974131884731310294e-01
8.211841945993228475e-02,1.769429972507920168e-01,-7.694188261794729367e-02,2.666254272425963023e-01,9.442580029672187347e-02,2.467134752930930652e-01,9.704168327640484704e-02,3.124494505296254165e-01,8.490353921225829437e-02,1.276679484753269200e-01,2.798922150178487916e-02,-1.200208390108392642e-01,-2.045266742252863437e-02,2.895075316706438029e-01,4.549830603721628786e-02,-3.153886165585963464e-01
4.869536518094701172e-02,1.025122039102541183e-01,-2.391824674582429533e-02,2.416831425952550017e-01,1.160186644130397071e-01,2.488379353557943208e-01,8.757224567010923888e-02,2.947540102194974310e-01,4.994963632016952149e-02,7.531035288949976259e-02,4.427540334701628166e-03,-1.621796700678100334e-01,5.102951618196498174e-02,2.205737047282343710e-01,7.144093808877069463e-02,-3.277910485327052981e-01
1.251861555530814352e-01,1.029960958046592934e-01,-4.837218510014058837e-02,2.662848185978251569e-01,1.300772179452451827e-01,3.053332337063750512e-01,4.695624893298297464e-02,3.642730160826903596e-01,1.056150573419886024e-01,1.058023625434751924e-01,1.635002128559758655e-02,-1.932487631574549836e-01,2.531019347276128317e-02,2.195593329621525203e-01,2.531414123464291108e-02,-2.926103919967959488e-01
1.235578451095453723e-01,1.614459115139437739e-01,1.498365502215494999e-02,3.070335923524815103e-01,1.078530177600115630e-01,3.093938415923401242e-01,5.746974552899615507e-02,3.386345873700883913e-01,7.046551539773748818e-02,3.474079966927977325e-02,3.003597376457294715e-02,-1.496020748601382122e-01,1.666040055492532673e-02,2.031213447160993002e-01,6.120956737397524605e-02,-2.902068500354133551e-01
8.165090500758152847e-02,1.091130539942543193e-01,-1.185978383866053282e-01,2.532112464596618095e-01,7.841605600971555956e-02,2.726270368355077633e-01,1.000376216973695997e-01,2.896004859781572960e-01,9.480210767780593295e-02,-3.788460393794161607e-02,3.758519451602157502e-02,-1.354690466530089898e-01,8.988348015068925445e-02,1.589966221217898046e-01,5.278098822684330199e-02,-2.957199440412291436e-01
6.945724848883061409e-02,2.091288730849571731e-01,1.484726828799685233e-02,2.919261201497683755e-01,8.374642244219572540e-02,2.674004072437776713e-01,4.389662642886493771e-02,2.854018016203389019e-01,1.456088474043102099e-01,4.225384423512047738e-02,-4.042482081351535250e-02,-1.309611853730610342e-01,2.622553380460452069e-02,2.087041050363679373e-01,9.293074196443172619e-03,-3.116767616629433912e-01
3.045082847502485895e-02,2.065709064155019647e-01,-2.370923502780981906e-02,2.713769829777120113e-01,9.235414101387263985e-02,2.940041324763508213e-01,6.368268443515860688e-02,2.910404499648627241e-01,7.962195722827020150e-02,1.635606718860355482e-02,-6.858685011678040955e-02,-1.419976623281351269e-01,2.842486600574632705e-02,2.154746387142526531e-01,-4.118104191961460825e-02,-3.397836693695938659e-01
6.142730352011221973e-02,1.470821869554137518e-01,-4.830207961567573732e-02,4.136415191354502197e-01,9.150725852838162422e-02,2.900123396643384810e-01,1.241543102668777980e-02,3.579583692656841953e-01,1.332147918094640504e-01,6.876928911937531252e-02,5.195124783599316259e-02,-1.102611206263037769e-01,8.479819946937039443e-02,2.365217203620244291e-01,4.981599130768892686e-02,-2.988657086094143045e-01
1.082457324739902194e-01,9.859631091720613694e-02,-3.745172017426737221e-02,2.794099898799154991e-01,6.972018999898976777e-02,2.580098449626117008e-01,6.284375198161126774e-02,2.684307341938146352e-01,7.504685929471703598e-02,5.182387678052116642e-02,-1.123312950089260659e-02,-1.681260999265626332e-01,-7.291594512404124540e-03,1.776519130807365787e-01,1.072757915854641725e-01,-3.771864047206973658e-01
5.847752095844592490e-02,1.916654089365822378e-01,-2.394466591184548493e-02,3.344460041405474260e-01,1.220609255904880619e-01,3.219225568979190988e-01,-1.952836138116906955e-02,3.275664097721239232e-01,1.178986395378247565e-01,2.415660939176396751e-02,4.848068923266402042e-02,-1.284901118699803835e-01,3.921068084029022405e-02,1.704278218679904089e-01,-8.285207557323732985e-02,-2.942145724715712340e-01
6.767393196887316886e-02,1.248501239410300667e-01,-7.740907685746947764e-02,3.466501174397808582e-01,6.657616332753189814e-02,3.074124584125946247e-01,6.743733939639651176e-02,3.296568198163905561e-01,1.165432393341154227e-01,1.044206800521145090e-01,4.355490486552396345e-02,-7.155888765592276213e-02,-4.067148868680075385e-03,2.388683776871235176e-01,1.738922485915556787e-02,-3.594617899725037202e-01
5.742173433427314594e-02,1.590050208017965983e-01,-5.207388032725876470e-02,2.399036961990799743e-01,9.478305213255047712e-02,2.373950267849081197e-01,1.245102348035957429e-01,2.837842458243798327e-01,8.971332679223904816e-02,-3.768724244997281175e-02,-2.761479165669689095e-02,-1.372462672415829255e-01,6.849583699517973467e-02,1.685823288072203496e-01,1.231538930747185928e-01,-3.503614841501706545e-01
5.500522102997283669e-02,1.162028503851871009e-01,-1.884414468189429259e-01,2.915693703408378523e-01,9.911018920576007696e-02,3.202201560543109782e-01,8.861362630378927241e-04,2.538030764330118649e-01,1.183032921442011692e-01,1.539130916930433676e-02,9.945594975446689356e-02,-1.397028250799839666e-01,5.705262976862154889e-02,1.811287089546960993e-01,3.311137701582034243e-03,-3.164592428614661501e-01
1.278322340704140525e-01,1.993227804670441305e-01,-5.013052223916346362e-02,2.907590913602713933e-01,1.061006658968589866e-01,2.591551489072287384e-01,2.138921630160042775e-02,3.076897243007821192e-01,7.367544874019882339e-02,8.808194597221992439e-03,5.921994826433943371e-02,-1.288465607244879407e-01,3.162366567141070700e-02,2.246079347207557420e-01,3.557326523018373293e-02,-2.804972591310375685e-01
8.577236720479260168e-02,2.164303938982502507e-01,-1.008667433589367501e-01,3.021867896502268280e-01,1.422193001012641289e-01,3.112393732181979455e-01,5.391900479583294076e-02,3.729544475872504372e-01,6.772040209991660176e-02,7.960266024105044913e-03,7.373400581826272671e-02,-1.328535935003266333e-01,4.733747492920926947e-02,1.750483600379404148e-01,-7.813213495751446247e-03,-3.054583642987496739e-01
1.142592418747762906e-01,1.007222908239892301e-01,-2.074251300079724483e-02,3.207654967848102556e-01,1.298422857256452123e-01,2.649621541777798517e-01,3.377126744982192341e-02,3.565394604990919092e-01,9.696243934698620115e-02,6.298304598460095771e-02,4.205923760710433834e-02,-1.781198005906263482e-01,3.755907186310532275e-02,2.420704452370588677e-01,5.340494814777342614e-02,-3.401635984996334017e-01
9.803043114265522218e-02,1.463746722091251729e-01,-1.950786833861775649e-02,2.633008174850315908e-01,1.391200036078610314e-01,2.856982182121976521e-01,3.004287750393124304e-02,3.324842483478267496e-01,1.076446885167086226e-01,4.698173955805851065e-03,4.353293313259537500e-02,-1.609820271985355489e-01,1.252739137835370137e-02,1.317622931608194714e-01,7.334582402226824671e-02,-3.253828786567182219e-01
4.579512436998697117e-02,1.704814170297006271e-01,-6.738265808754187111e-03,3.169220771870389086e-01,2.613372679388213660e-02,2.936662055276293981e-01,1.043909277393332280e-01,2.792402692849645374e-01,1.279060029515861063e-01,-1.193312517102822559e-02,-1.164994734323846620e-02,-1.393942436362038129e-01,2.006824974652422766e-02,1.767429949254274157e-01,-5.417589821651278004e-02,-3.456561630280888808e-01
7.386320058604012306e-02,6.313508085066724118e-02,-1.977245313974895086e-02,3.299451872339998482e-01,8.992575994424231722e-02,2.368769975964664654e-01,1.555036154902461609e-02,3.164205132904323037e-01,1.145185453889123600e-01,1.257553065475369436e-01,5.761312607336303848e-02,-1.171472066186396294e-01,9.601042703515232785e-03,1.849510315982059172e-01,3.651078776317499830e-02,-3.468308715119731156e-01
8.079269482750756071e-02,1.981558951087374343e-01,-1.198448672883196536e-01,2.495049320089999245e-01,6.604945741231005307e-02,2.497333831562489337e-01,9.239353622337778682e-02,3.453874266696426720e-01,4.734047406837562505e-02,-3.607746936407542349e-02,6.062735792373489391e-02,-9.259442738623921421e-02,1.122211768517035815e-02,2.291001570802847498e-01,6.732595846631925229e-03,-3.424951516224115089e-01
1.262150208803468621e-01,2.068858490468246658e-01,-8.286228976792771317e-02,2.645393731241511004e-01,1.303616551003063950e-01,2.530941486299533305e-01,8.478786000852847615e-02,3.230456448474456344e-01,5.562091804626029257e-02,3.187813400622460658e-02,5.962244344853956379e-02,-1.302164601803391941e-01,2.719229070105622439e-02,2.291321816542860323e-01,-3.430047521204496186e-02,-3.350881661720517268e-01
8.975029456025443442e-02,1.655643228578599357e-01,-2.888195639103939560e-03,2.923519037669508047e-01,9.058349167824253367e-02,2.787041705895783039e-01,7.754052989889400477e-03,3.363824270052245269e-01,1.578933128097118610e-01,6.405472601668946164e-02,9.991814313671404379e-02,-1.601982957075622216e-01,5.085631021396994078e-02,1.772382030970662825e-01,7.789997346807414624e-02,-3.321588550674399176e-01
